,ASG002_BC3C_24H:A10,ASG002_BC3C_24H:A11,ASG002_BC3C_24H:A19,ASG002_BC3C_24H:A20,ASG002_BC3C_24H:A21,ASG002_BC3C_24H:B10,ASG002_BC3C_24H:B11,ASG002_BC3C_24H:B12,ASG002_BC3C_24H:B14,ASG002_BC3C_24H:B15,ASG002_BC3C_24H:C16,ASG002_BC3C_24H:C17,ASG002_BC3C_24H:C18,ASG002_BC3C_24H:E19,ASG002_BC3C_24H:E20,ASG002_BC3C_24H:E21,ASG002_BC3C_24H:E22,ASG002_BC3C_24H:E23,ASG002_BC3C_24H:E24,ASG002_BC3C_24H:F01,ASG002_BC3C_24H:F02,ASG002_BC3C_24H:F03,ASG002_BC3C_24H:F04,ASG002_BC3C_24H:F05,ASG002_BC3C_24H:F06,ASG002_BC3C_24H:F13,ASG002_BC3C_24H:F14,ASG002_BC3C_24H:F15,ASG002_BC3C_24H:F16,ASG002_BC3C_24H:F17,ASG002_BC3C_24H:F18,ASG002_BC3C_24H:G01,ASG002_BC3C_24H:G02,ASG002_BC3C_24H:G03,ASG002_BC3C_24H:H16,ASG002_BC3C_24H:H17,ASG002_BC3C_24H:H18,ASG002_BC3C_24H:I05,ASG002_BC3C_24H:I06,ASG002_BC3C_24H:I13,ASG002_BC3C_24H:I14,ASG002_BC3C_24H:I15,ASG002_BC3C_24H:I19,ASG002_BC3C_24H:I20,ASG002_BC3C_24H:I21,ASG002_BC3C_24H:L01,ASG002_BC3C_24H:L02,ASG002_BC3C_24H:L03,ASG002_BC3C_24H:L07,ASG002_BC3C_24H:L08,ASG002_BC3C_24H:L09,ASG002_BC3C_24H:L16,ASG002_BC3C_24H:L17,ASG002_BC3C_24H:L18,ASG002_BC3C_24H:M22,ASG002_BC3C_24H:M23,ASG002_BC3C_24H:M24,ASG002_BC3C_24H:N13,ASG002_BC3C_24H:N14,ASG002_BC3C_24H:N15,ASG002_BC3C_24H:N19,ASG002_BC3C_24H:N20,ASG002_BC3C_24H:N21,ASG002_BC3C_24H:N22,ASG002_BC3C_24H:N23,ASG002_BC3C_24H:N24,ASG002_BC3C_24H:O10,ASG002_BC3C_24H:O11,ASG002_BC3C_24H:O12,ASG002_BC3C_24H:O22,ASG002_BC3C_24H:O23,ASG002_BC3C_24H:O24,ASG002_BC3C_24H:P07,ASG002_BC3C_24H:P08,ASG002_BC3C_24H:P09,ASG002_BC3C_24H:P20,ASG002_BC3C_24H:P21,MOAR008_BC3C_24H:L01,MOAR008_BC3C_24H:L02,MOAR008_BC3C_24H:L03,MOAR010_BC3C_24H:A13,MOAR010_BC3C_24H:A14,MOAR010_BC3C_24H:A15,MOAR010_BC3C_24H:D01,MOAR010_BC3C_24H:D02,MOAR010_BC3C_24H:D03,MOAR010_BC3C_24H:K07,MOAR010_BC3C_24H:K08,MOAR010_BC3C_24H:K09,MOAR010_BC3C_24H:L19,MOAR010_BC3C_24H:L20,MOAR010_BC3C_24H:L21,MOAR011_BC3C_24H:C01,MOAR011_BC3C_24H:C02,MOAR011_BC3C_24H:C03,MOAR011_BC3C_24H:C10,MOAR011_BC3C_24H:C11,MOAR011_BC3C_24H:J10
MLLT11,-1.541796060708853,-1.445696207193228,-0.2577956639803372,-0.1436961614168606,-0.1533955060518704,0.0999537981473484,-0.05904612174400903,-0.08149609198937036,-0.07659611335167504,-0.2174461804903469,-2.249396177438589,-1.229796262887808,-0.7552960835970364,-0.5553954564608059,-0.3502958737886868,0.04330411324134253,-0.9791959249056301,-0.182545992044302,0.04030385384192847,-0.7281959973848782,-0.1350964032686672,0.03530469307532691,-1.255895944742056,-0.7278960668123684,-0.1488460027254543,-0.7269962750948391,-0.120196195749136,-0.01874670615563012,-0.9333461247957668,-0.4234960996187649,-0.1091960393465481,-2.449896188882681,-0.4478958570040188,-0.1317461453951321,-0.5909965955294094,-0.1296456777132473,-0.3062456571138821,-0.06719622245201684,0.07890382179847144,-0.1294959508455715,-0.2082460843599758,0.040903714986948,-1.350595804361197,-0.6668957196749172,0.1934534586392918,-1.271096082834097,-0.5134962522066555,-0.3006461583651028,-1.820495935586782,-1.365195127633902,-0.5827959500826321,-0.05819592109093286,-0.05929598441490747,-0.4596961461580715,-0.3124960385836086,0.01450410256019019,0.4305044687711277,-1.629696222452017,-0.1463960134066067,0.01730409035315894,-0.9846461736238918,-0.4838961087740383,-0.3375962697542629,-0.2815960370577297,-0.1380461179293118,0.09140410790076636,0.02820363411536597,0.001303819509653081,-0.1771958791292629,-0.653645845559927,-0.4667962514437161,0.6188036478482761,-1.145796152261587,0.8647038019620457,0.6324039972745457,0.5865541971646824,0.4156042612515964,-0.9982624053955078,-1.198712825775146,-0.07796239852905273,-0.3611037731170654,-0.1522037982940674,0.827096700668335,-1.611403226852417,-0.4378035068511963,-1.527703523635864,1.217296361923218,0.1873214244842529,0.2520968914031982,-0.2129538059234619,1.056621313095093,0.1230714321136475,0.2732000350952148,0.1386003494262695,0.2282495498657227,-0.364799976348877,-0.2851004600524902,-0.2515497207641602
MMP1,0.08643429095928568,-0.4358654755812417,0.1277350645798911,-1.180065228388859,0.2367343168992271,0.3358849745530357,0.1055344801682701,0.442434237553524,0.5850342970628013,0.5985345106858482,1.949034617497372,-0.1357651490431557,0.1130341749924888,2.125635073735165,-1.404715611384464,-1.149065091059757,0.381434367253231,0.4440345030564536,0.5154341917771568,-1.075565411494328,-0.339665486262394,-0.01611526195819479,0.6355342131394615,-1.258165432856632,-1.171865536616398,-1.25906570141132,2.03363506610577,1.046634600712704,-0.5709658402663003,-2.211165501521183,-1.533165051386906,0.9844845991868247,0.5246342879075279,0.4176348906296958,-2.170565678523136,-2.44556529705341,-0.1479655045729409,0.2909344893235435,-0.2854653138380776,-1.916464878962589,-2.636165692256046,-0.7856655854445229,-0.9203654069166909,-3.476565434382511,0.8356341582078208,-1.118965222285343,-1.415165020869328,-0.4728651780348549,-0.3692656296950112,-0.8703652161818276,-1.589865757868839,-1.392965390132023,0.6312350493211021,-0.4306650895338784,0.3305348616379966,0.50293438251202,0.5081347685593833,0.7554349165696372,1.730334208561825,0.6198348265427818,-0.7850657242995034,-2.24606521313007,-2.081065251277042,0.2797345381516685,-0.7326651353102456,-1.574065281794621,1.374134944035458,-0.2392655152540932,-1.315615727351261,0.6084346037644615,0.3928345900315513,0.5516347151536216,1.865534709050106,0.91803448016827,1.014134333683895,0.5794343214768638,1.084584162785458,-2.165299415588379,0.7792997360229492,-2.04794979095459,0.2870685713631769,0.09491750172206359,-0.2217071396963934,0.2028677122933527,0.1471178191048761,-0.4828822953360419,1.91011735371181,0.5289175169808527,0.5790178435189386,-0.03863218852451844,-1.766281877245222,-0.4674823624747138,0.1796493530273438,0.6357498168945312,-0.3139505386352539,-1.795550346374512,-2.37755012512207,0.1314496994018555
MMP2,1.083907824296218,0.7960574443523702,0.4514581973736105,0.1318576152508077,0.3380572612469015,0.004357558030348763,-0.09404208109928991,-0.09479262278630163,0.03615782811091517,-0.2338922207172098,0.2472083385174093,0.5308577830974874,0.2820570285503683,-0.5326421444232645,-0.3939421360309305,0.195708018082839,0.3092582042400656,-0.2211420719440165,-0.2594926540668192,1.246257525223952,0.001507502335768685,0.1475574786846456,1.393257838029128,-0.1541426365192118,-0.3834421818072977,-0.4170925800616923,-0.2324426357562723,-0.1440422718341532,-0.2500422184283915,-0.5292422954852762,-0.3272922222430887,1.340557795304519,0.2527577693645773,0.4887578303997335,-0.3786428158099833,-0.5166423504169169,-0.4383423511798563,-0.3401425068195048,-0.3173420612628641,-0.2875421230609598,-0.5003421490009012,-0.5592420284564676,-0.5663922016437235,-0.318142194014329,-0.1712420170123758,0.1970569904033956,1.417757731217605,0.2228576953594503,0.9947573955242452,0.3741576488201437,-0.3508422558124247,-0.342042226057786,-0.5253422443683329,-0.09494234965397741,-0.1734421436603251,-0.3684427921588602,-0.402042168837327,-0.04729201243473913,-0.2850921337421122,-0.2440922443683329,-0.7228424732501688,-0.3224418346698465,-0.1546418850238505,-0.2314422313983622,-0.3961422626788798,-0.6177923862750712,-0.3383434002216044,0.2123086269085226,0.07455752446101283,0.2848574931804952,-0.3803422634418192,0.3940069492046652,0.349157553452712,-0.5033924763019266,-0.2364924137408915,-0.07879235194279577,0.3609578426067648,-0.9772000312805176,-0.6769752502441406,-0.774050235748291,-0.7473411560058594,-0.5126409530639648,-0.1764659881591797,0.4347090721130371,0.7962837219238281,0.5421590805053711,-0.0434412956237793,-0.01801633834838867,-0.1881661415100098,-0.04839086532592773,0.006708621978759766,-0.03634119033813477,0.02734994888305664,-0.0885004997253418,0.03495025634765625,-0.4985499382019043,-0.1181497573852539,-0.5429000854492188
MNAT1,-0.8186264038085938,-0.9873275756835938,-0.3211774826049805,-0.3484268188476562,-0.2983264923095703,-0.05182647705078125,-0.01332664489746094,-0.1607265472412109,0.01387310028076172,-0.1819267272949219,-0.8653278350830078,-0.1996269226074219,-0.1980266571044922,0.1046733856201172,-0.074127197265625,-0.6167764663696289,-0.2082271575927734,-0.1406269073486328,-0.1026268005371094,-0.4483270645141602,-0.2373266220092773,-0.1183271408081055,-1.978326797485352,0.009572982788085938,-0.3625268936157227,-0.4503269195556641,0.119572639465332,0.01337337493896484,-0.165226936340332,-0.2745275497436523,0.05907344818115234,-2.102626800537109,-0.5304269790649414,0.03797340393066406,-0.1337766647338867,-0.09332656860351562,0.1057729721069336,0.2482728958129883,0.08697319030761719,-0.1507272720336914,-0.3634767532348633,0.02577304840087891,-0.472926139831543,-0.1694765090942383,0.2585735321044922,-0.600226879119873,-0.7079267501831055,-0.1905269622802734,-0.5478267669677734,-0.3383769989013672,-0.2503271102905273,0.02977275848388672,0.2425727844238281,-0.1187267303466797,-0.1785268783569336,-0.04792690277099609,0.01552295684814453,-0.5198268890380859,0.1478729248046875,-0.06522655487060547,-0.3667764663696289,-0.2677268981933594,-0.0909271240234375,-0.3983268737792969,-0.343226432800293,-0.2810773849487305,-0.1827268600463867,0.08747291564941406,-0.1693267822265625,-0.2411270141601562,-0.1016263961791992,-1.210677146911621,-0.5711770057678223,0.05507278442382812,0.2449226379394531,-2.416126728057861,-0.7324767112731934,-0.07729959487915039,-0.06450033187866211,0.1795496940612793,-1.121932029724121,-0.5751328468322754,-0.3054814338684082,-0.7862319946289062,-0.777982234954834,-0.5542073249816895,0.08196783065795898,-0.01190710067749023,0.04136800765991211,-0.0587315559387207,-0.03408193588256836,-0.1829571723937988,-0.05275058746337891,0.01134967803955078,0.09344959259033203,-0.2708501815795898,0.1207494735717773,0.2488498687744141
MOK,-0.1194306887113132,0.1503690206087551,-0.1885305918180027,0.1527694188631497,-0.1431309259854832,0.2255691014803372,0.1167190991915188,-0.1036311663114109,-0.01698079475989722,0.006819101480337153,0.2115190946138821,-0.1769305742703953,-0.1479307688199558,-0.1026307619535007,-0.1926309145413914,-0.1000305689298191,2.387169214395376,-0.06403079399695777,0.1049693547762356,-0.0534307039701023,0.0798691236055813,-0.191230920644907,0.591169210580679,0.1512192212618313,0.1869691335237942,0.1143692456758938,-0.1939307726346531,0.08816942801842309,0.6188691579378567,0.01216921439537622,0.07786926856407739,0.6368192159212551,-0.0875808275662937,-0.2368308580838718,1.277969213632437,-0.1431309259854832,0.06666931739220239,0.1201694928682766,0.1343692266024075,0.137469144967886,0.1670692884005032,-0.002380517812875738,-0.1769305742703953,0.04666933646568872,0.05676922431358911,0.09261927237877465,-0.008430627676156988,0.03741917243370629,-0.006330636831430425,-0.02108064064612769,-0.3775307215177097,0.1695693456209622,0.06296906104454614,-0.1348306215726414,-0.02068057427039527,-0.165530351492075,-0.009030965658334722,-0.1209808863126316,-0.003230718465951909,0.09416899314293481,0.2243689023531399,-0.01583066353431128,0.2334688626802883,-0.05213084587684058,0.006069036630483637,0.23136934867272,0.06996903052696801,0.1535690747774563,0.002769323495718012,-0.3117310083829441,-0.1533805407010593,0.720868917611929,0.2955692731417141,0.3856190167940579,0.2329691373384914,0.3014691793001614,-0.08303084740271949,0.3061373233795166,0.01221251487731934,1.531162023544312,-0.6681019238063266,-0.2869016102382114,-0.04335178647722504,-0.3181768826075961,-0.01757683072771332,0.172473294394357,0.3007234164646695,-0.09380163465227387,0.2252982684544156,0.1354979106358121,-0.05297674451555512,0.1023982592991421,-0.2254748344421387,-0.4731249809265137,-0.6280746459960938,-0.2665247917175293,-0.3772749900817871,-0.3806748390197754
MPC2,-0.1186613669762249,0.9180379280677204,-0.5270113578209514,0.2304387459388142,-0.6501612296471233,0.1811385521521931,0.07953790517953685,0.1960883507361775,0.3937383064856892,-0.4865116706261272,0.006838358365572006,-0.09156175760122487,0.1259379753699665,-0.2517618766197796,0.06193784567025951,-0.2243113150963421,0.1276383766761189,0.05373815389779857,-0.06676145700308034,0.1000380882850056,0.2464385399451618,0.1678386101355915,1.411338365994967,-0.3341612449059124,0.4600377449622517,-0.2768616309532757,-0.2129616370567913,-0.1063618293175335,-0.08496137765737721,0.7714381584754353,-0.3101114859947796,1.24573854299692,0.3082385429969197,0.09403852316049388,-0.1242117514977092,-0.08361192849966237,-0.7974619498619671,0.6487384209266072,-0.1760620704064007,-0.2903618445763225,0.3239379295935993,-0.1958613028893108,1.073237932645357,-0.07631250528188893,-0.3309616675743694,0.3265385994544392,0.4541383156409626,0.4429383644690876,-0.3325619330772991,0.09653810354379466,0.2544379601111775,0.1320386299720173,0.0048385033240681,0.1513381371131306,-0.1238617530235882,0.2127385506263142,0.1039376625647908,-0.2361616721520061,-0.1359619727501507,-0.4747614493736858,0.4518380531897908,0.05423787923959544,-0.1558613410362835,0.9429383644690876,-0.1716608634361858,0.0048385033240681,0.09273866506723216,0.1325383553138142,-0.02746149209829518,0.2716384300818806,-0.7285618415245647,0.4286380180945759,0.5468383202185993,0.4137387642493611,0.5434384712806111,0.4580378899207478,-0.6177610984215374,-0.1718497276306152,-0.0285496711730957,-0.09369993209838867,-0.05505500520978579,-0.001955372946602196,-0.4337056704929889,0.05534424100603452,0.125794070107597,-0.09360538210187563,-0.698755604880196,-0.1878560611179889,-0.005055768149238915,0.1540447643824994,-0.1124557086399616,0.008394854409354835,0.616999626159668,-0.05140018463134766,0.1111993789672852,0.02260017395019531,-0.2874002456665039,-0.06690025329589844
MPZL1,-0.4591234647310696,-0.2681234799898586,0.004276422353891363,-0.06262287726769067,-0.06812271705040551,0.270027307363657,0.02597728142371558,-0.005523534921499262,-0.4568232022798977,-0.05552277198204614,-0.6766727887667141,-0.1164234601534329,-0.1441229306734524,0.2332765139066257,0.09197726616492652,-0.05502304664024926,0.2613765276395359,0.01807704338660621,0.2510768450223484,-0.1887234174288235,-0.1231230222261868,-0.1694229566133938,-1.677223058847281,0.2111770189725437,-0.03827271094688989,-0.5161226712740383,-0.07112297644981957,0.02977671990027808,0.2055770433866062,0.09857669243445777,0.2586766756497898,-2.213322969583364,-0.5677231275118313,-0.2906731092012844,-0.06052288642296411,0.2323771990262546,-0.06132301917442895,-0.0661228620089016,0.002976564260629644,-0.03882298102745629,0.2430764711820164,0.09707656273475074,-1.547673078683706,0.0384770906888523,0.1485768831693211,-0.4566734754122219,0.2366773165189304,0.06507697472205543,-0.4658230268038235,-0.4472235166109524,-0.1659229718721829,0.1958772219144382,0.2022773302518406,-0.149523588327261,0.1160270250760593,0.2422772921048679,0.4300767458402195,-0.2770737134493313,0.07302680382361793,0.08397689232459449,0.6301766909085789,0.2728768862210789,0.1142770327054539,0.557477144094614,0.5856772936307468,0.5072766817533054,-1.018023344186636,0.04427733788123511,0.0006772554837741751,0.373477128835825,0.04667678246131324,-0.893572660592886,-0.9912231885469875,-0.2562235318697414,-0.03187355628380395,-2.262923093942495,-0.6410234891451321,0.5455503463745117,-0.2412500381469727,0.1270503997802734,-0.7334266390119275,0.2840732846941272,0.5311731610979358,-0.8826261247907361,-0.5934262956891736,-0.5566011156354627,-0.3298268999372205,-0.2773767198835095,0.3383726392473498,0.3092731748308459,0.4987730298723498,0.4928736005510608,-0.01279973983764648,-0.1725001335144043,-0.03870058059692383,-0.1303000450134277,0.05530023574829102,-0.07570028305053711
MRPL12,-1.798727182241587,-1.209627298208384,-0.6221267260037937,-0.4278270281278171,-0.05012717613807105,0.05697331061730004,-0.247326997610239,-0.2147265947782078,-0.07392707237830543,-0.4152270830594578,-2.044126657339243,-1.001526979299692,-0.497326997610239,-0.4438268221341648,-0.160077241750864,-0.4358264482938328,-0.7996760881864109,-0.4842273272000828,-0.1634770906888523,-0.0576268709622898,0.2001732312715969,-0.02082648644080543,-2.119076875539927,0.3190735303438625,-0.2019273317777195,-0.9664269960843601,-0.2546273745023289,-0.3365270174466648,-1.006627229543833,-0.6696273363553562,-0.4230271852933445,-2.937176851125864,-0.796277192922739,-0.2549268282376804,-0.7646266497098484,-0.3952771700345554,-0.3295270479642429,-0.2668267763577976,-0.03192725548377418,-0.6822272814237156,-0.5676270998441257,-0.2335273302518406,-0.9986268557035007,-1.145027307363657,-0.2080270327054539,0.2103727780855618,0.140072675851675,0.03497299781212426,-0.9344264543973484,-0.5626765764676609,-0.1214267290555515,-0.5450269258939304,-0.1477271593534031,-0.1020270861112156,-0.1923266924344578,-0.18832698235145,-0.3221274889432468,-1.191026834341196,-0.366127160879282,-0.03832736382117652,-1.586827424856333,-0.9506265200101414,-0.5354272402249851,-1.720926431509165,-0.7646266497098484,-0.297126916738657,-0.2091266191922703,0.1144731961763821,-0.1760264910184421,-0.5955268419705906,-0.4620772875272312,0.05937275519737817,-1.561226991506723,-0.9043265856229343,-0.2988273180448093,-1.703227189870981,-1.084226754995493,-0.7179241180419922,-0.6429252624511719,-1.268574714660645,-1.379731927599225,0.3615429060799737,0.5762426512581964,-0.1749570710318427,0.1505424635750909,-0.00385740825108094,-1.172257219042097,-0.01265696116856141,-0.5323064667837958,0.2271177428109308,0.3688423292977472,0.8188926833016534,-0.07419967651367188,0.140899658203125,-0.2091999053955078,-0.4809999465942383,0.2016000747680664,0.5944995880126953
MRPL19,-0.3822345000046958,-0.5076846342820396,-0.0005349379319419256,0.09746558849628073,-0.06283466632549661,-0.06883423145000833,-0.160634921147274,-0.1833342772263755,-0.2071341734666099,-0.1754349928635826,-0.6843346815842857,-0.4636344176072349,-0.2912348967332115,-0.5664347868699302,-0.2438344221848716,-0.1123341780442466,-0.3601845961350669,-0.2204341154832115,-0.1983346205491294,-0.2252845030564536,-0.1833342772263755,-0.1466349821824302,-0.2943343382615318,0.0101652878981362,-0.1166342955369224,-0.296534464909481,-0.2479838591355552,-0.3429345350999107,-0.3875350218552818,-0.3818349104661216,-0.3664349776047935,-0.3736342650193443,-0.359334872319149,-0.1778344374436607,-0.3280343275803794,-0.2124346953171958,-0.3103341322678794,-0.0579346876878013,-0.1084346037644615,-0.3032349806565513,-0.1509341460007896,0.001665188716007293,-0.3429345350999107,-0.2577342253464927,-0.2085341673630943,-0.5572842818040122,-0.2828349333543052,-0.08823482806866068,-0.006034777714656769,-0.4693345289963951,-0.3931349974412193,-0.04683487231914896,-0.1466349821824302,-0.07193462665264505,-0.2321347456711997,-0.2912348967332115,0.09746558849628073,-0.371734545781063,0.01626498882587057,0.07386501018817526,-0.3328341704148521,-0.1430348616379966,-0.1338347655076255,-0.747034953190731,0.1850653428297768,0.1513653535109292,-0.0169343214768638,-0.07303421313946146,-0.006034777714656769,-0.2711343031663169,0.04426582042987448,-1.032934115483211,-0.4878348570603599,-0.3606347304124107,-0.09303467090313333,-0.6883353453416099,-0.2986850004929771,0.3200993537902832,-0.05210065841674805,0.08499956130981445,-0.3625426973615369,-0.2223172869001111,0.01135771615164671,-0.1059919084821423,-0.3515430177961072,-0.163892337254115,0.01850741250174437,-0.1268430437360486,-0.04274232046944704,-0.01634270804268922,-0.2911430086408338,-0.1291423525129041,0.2401003837585449,-0.1690001487731934,0.02810049057006836,-0.1885504722595215,-0.01020002365112305,0.1991000175476074
MRPS16,-0.3436195666973401,-0.5363189990703869,-0.3217689807598401,-0.0496189410869885,0.2386310283954334,-0.1258194263164807,0.09568097041203494,-0.0005190189068127182,0.03558041499211306,0.1078803722675037,-0.1873199756328869,-0.1694195087139416,-0.2313196475689221,-0.04011939122126584,-0.02171919896052366,-0.02701972081110959,0.1175811474139881,0.2365806286151599,0.2455804531390857,-0.5168192203228283,-0.08171961857722287,-0.2056190784160901,-0.601518851060133,-0.07131884648249631,-0.3557188327495862,-0.08371947361872678,-0.07821963383601194,0.04358078883244509,-0.1051189716045666,-0.3574688251201916,0.02558113978459353,-1.527369719285231,0.144030350905199,-0.2036192233745862,0.3200805370624256,0.205680627089281,0.05338074610783572,0.277880448561449,-0.007418852586011937,0.02253033564640994,0.5153806392963123,0.1222808544452381,0.08818032191349978,0.180280465346117,0.2073810283954334,-0.1362192447368908,-0.3696195895855237,-7.574819308060865,0.01718117640568728,-0.2073194797222424,0.1859805767352771,0.1352803890521717,0.02278115199162478,0.05198075221135134,0.1885802929218006,0.2183807079608631,0.03558041499211306,-0.8865196521465588,0.2443807308490467,0.06228043482853884,0.08763005183293338,0.05998112605168338,0.03148056910588259,-0.4312193210308362,-0.05461905552790647,-0.141919356126051,-0.1012193973247815,-0.07131884648249631,-0.1024191196148205,0.05728032038762088,0.04008080409123416,0.2303807918842029,-0.2950193698589612,0.4241807644183826,0.156181115370531,0.008380669813890407,-0.1094190890972424,-0.6323752403259277,-0.6883254051208496,0.3397746086120605,0.3142273766653876,0.4209263665335516,0.4526265008108954,-0.6187731879098077,-0.4966733115059991,0.003526960100446175,-0.07632323673793273,0.1713765008108954,-0.1408230917794366,0.336877141680036,0.3065770012991766,0.541976247514997,-0.196049690246582,0.2010498046875,-0.2564496994018555,-0.2634496688842773,-0.07024955749511719,0.1122503280639648
MRPS2,-0.3320149641770591,-0.5492648344773521,0.0292845505934487,0.01138503734881979,0.001484944270206512,-0.4302157622117271,0.1897850770216714,0.2625847596388589,-2.713215754582333,-0.02981560046856302,-0.1520156126755943,-0.100515292241024,0.02998454754169089,-0.3426150542039146,-0.2392157774705161,-0.3238152724045982,0.1114846009474526,0.1278849381666909,0.05218513195331198,-0.3693150740403404,-0.2415150862473716,-0.217315600468563,-3.470615313603329,0.0422850388746987,0.1278849381666909,-0.1943148833054771,0.1423846024733315,0.05088432018573386,-0.9435157042283286,-0.7463149290818443,-0.3163155775803794,-3.174364970280575,-0.1426152449387779,-0.1513156157273521,-0.3706149321336021,-0.2777156096238365,-0.2260150175828208,-0.3591155272263755,0.1120844620924721,-0.5650157194871177,-0.4548148375291099,0.002384259150577606,-2.075315402104305,-0.4456156950730552,-0.01921551044170755,0.2506848115187417,-0.6282157164353599,-0.2731150847214927,-0.1712149840134849,-0.5362157088059654,-0.2561654310960044,-0.09791557605450052,0.01218421642596823,-0.408315585209774,0.1511851090651284,-0.3411149245042076,-0.08131592090313333,0.2880850571852456,0.01528461162860495,-0.124715731694149,-1.210315630986141,-0.6817149382371177,-0.5401152830857505,-0.9350156050461997,-0.1928157072800865,0.2975846070509682,-0.3451155882615318,-0.05361549670879739,-0.1611155730027427,-0.2033156615037193,-0.267115519596981,0.9162846345167885,-0.8748149138230552,-0.1667155485886802,-0.2403153639573326,-0.2870148878831138,-0.02981560046856302,-0.05302572250366211,-0.2355256080627441,-0.08822488784790039,0.7060111590794147,0.4159864016941608,0.770685536520821,-0.1489139965602337,-0.2087637356349408,-0.05416454587663999,-0.2785641125270306,0.1686862536839069,-0.001663821084159522,0.7488854953220905,0.3357862063816608,0.5158856936863483,-0.01502513885498047,0.001674652099609375,0.05767536163330078,-0.1893758773803711,0.1091747283935547,0.2830753326416016
MSH6,-0.1220155862661514,0.3828843923715439,0.1664851995614853,0.1113847585824814,0.03428495847261814,0.02768457852877049,0.1100849004892197,0.127884277930626,-0.02571546114408108,-0.09261571443997951,-0.4494148401113662,0.140584358802208,0.1673845144418564,-0.1081148294302139,0.0511850210336533,-0.2815157083364639,0.5696853490976181,0.1523851247934189,0.08068502866304783,0.1506847234872666,0.1927846761850205,0.0735849233774033,-1.987265220055214,0.1182845922616806,0.1154846044687119,-0.1020151285024795,-0.05491506136380764,0.09098471128023533,0.1056846471933213,0.1658843847421494,0.3267845007089463,-0.9135156778188858,0.002284416785606425,0.2755845876840439,-0.41391526735746,0.2394851537851181,0.06628454648531346,0.2050851675180283,0.1480850073007431,0.2018846365121689,0.2814849706796494,0.1673845144418564,-0.9022155908437881,-0.06361543215238186,0.0667346807626572,-0.7151151803823623,-0.3166156915517959,0.239135155310997,-0.3040157464834365,0.3258851858285752,0.08818472348726658,0.1929849477914658,0.1880849691537705,0.008984932532676737,0.01178492032564549,0.09098471128023533,0.3545850607065049,0.2150844427255478,0.5116847845224228,0.179184326758751,-0.5682150033804092,0.0511850210336533,0.2459844442514267,-0.8206154016348037,0.3807844015268174,0.1545852514413681,-0.09111558474027248,-0.07781564272367092,0.2394851537851181,0.2150844427255478,0.0511850210336533,-0.7122150567861709,-0.5439649728628311,0.04678476773775486,-0.1220155862661514,-0.3170152810903701,-0.1334148553701553,0.2369999885559082,-0.8689999580383301,-0.4657502174377441,0.4022145952497205,-0.2337106977190295,-0.01543562752859984,-1.386886051722936,-0.1715864453996936,0.2001643862043103,-0.00498526436942015,-0.1442856107439319,-0.05933516366141234,-0.004485539027623275,0.03366429465157594,0.1385141100202283,0.1506991386413574,-0.2034001350402832,0.07499933242797852,0.06259965896606445,0.02359914779663086,0.004649639129638672
MSRA,-0.05006533402663038,-0.5090659214900093,-0.1056655003474312,-0.3380654408381538,0.0931345866276665,-0.8064654423640327,-0.4593656613276558,0.1854345248295708,-1.304265315716084,0.04343432646531298,-0.1040652348445015,0.1972343371464653,0.3674342082096977,0.398534481342022,0.1850344584538384,-1.059265430157001,0.1951343463017388,-0.4056656910822944,-0.4837654187129097,-0.8422153546259956,0.04143447142380907,-0.09716540116530226,2.417534534747784,-0.1353152348445015,-0.2397654606745796,0.01233453017014696,0.5255343363835259,-0.6217654301570015,0.4258343623234673,0.09683436613816454,0.2163345263554497,-2.916365440075214,-0.6106656147883491,0.02153462630051806,0.307784740741436,0.3234345362736626,0.6083342478825493,0.4266344950749321,0.1294342921330376,0.328534309680645,0.2078344271733208,-0.2587655140803413,1.180834476764385,0.2472345278813286,0.473434154803936,0.3566348002507134,0.008734886462871572,0.01433438521165087,-1.240765388195332,-0.02756577271681593,-0.4837654187129097,-0.5707653119013862,-0.4833639218257026,0.03613442641038134,-0.5757654263423042,-0.4635656430171089,0.398534481342022,-1.029015834514912,0.08583468657273485,0.2944342539860649,-0.05536537904005812,0.3202344821049614,0.5181347773625298,-0.1304653241084175,0.3509346888615532,-0.4393656804011421,-0.4763157917903023,0.3805348322941704,0.3589341090275688,-0.584164436046894,0.1812345431401177,-0.1374657704279976,0.08533448439377977,-0.2459652974055366,0.353734676654522,0.5941349909855766,-0.7775657727168159,-0.8674752712249756,-1.286799669265747,0.04207491874694824,0.1132072721208841,-0.684167930058071,-0.6326175417218893,0.2020072255815775,0.07655709130423372,-0.3512926782880514,-0.3620429720197409,0.5093569074358255,-0.3899927820478171,0.02475731713431184,0.5684570584978372,0.8198818479265482,0.1565499305725098,-0.3623003959655762,-0.2948503494262695,-0.2929511070251465,-0.1162505149841309,0.2428498268127441
